,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
107,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,US abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
108,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,CT abdomen and pelvis with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
109,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,CT abdomen and pelvis without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
110,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,MRI abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
111,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,MRI abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
112,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,US pelvis,0 mSvO,0 mSv [ped]O,Usually not appropriate
113,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,Fluoroscopy upper GI series,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
114,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,Fluoroscopy upper GI series with small bowel follow-through,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
115,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,Radiography abdomen and pelvis,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
116,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,MRI pelvis without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
117,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,MRI pelvis without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
118,Gastrointestinal,"Abdominal wall hernia suspected, ventral, initial imaging",3195277,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
119,Gastrointestinal,"Abdominal wall mass, suspected",3155927,US abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
120,Gastrointestinal,"Abdominal wall mass, suspected",3155927,MRI abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
121,Gastrointestinal,"Abdominal wall mass, suspected",3155927,CT abdomen with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
122,Gastrointestinal,"Abdominal wall mass, suspected",3155927,MRI abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
123,Gastrointestinal,"Abdominal wall mass, suspected",3155927,CT abdomen without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
124,Gastrointestinal,"Abdominal wall mass, suspected",3155927,Radiography abdomen,0.1-1mSv☢☢,0.03-0.3 mSv [ped]☢☢,Usually not appropriate
125,Gastrointestinal,"Abdominal wall mass, suspected",3155927,Fluoroscopy contrast enema,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
126,Gastrointestinal,"Abdominal wall mass, suspected",3155927,Fluoroscopy upper GI series,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
127,Gastrointestinal,"Abdominal wall mass, suspected",3155927,Fluoroscopy upper GI series with small bowel follow-through,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
128,Gastrointestinal,"Abdominal wall mass, suspected",3155927,CT abdomen without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
